item,category_id,category_name
فاكهة مندرين,13,Fruits
فاكهة موز,13,Fruits
فاكهة موز او تفاح,13,Fruits
فاكهة موسمبة,13,Fruits
فاكهة موسمسة,13,Fruits
فاكهة موسمسة إجاص,13,Fruits
فاكهة موسمية ( برتقال),13,Fruits
فاكهة موسمية ( موز او تفاح),13,Fruits
فاكهة موسمية (برتقال),13,Fruits
فاكهة موسمية (تفاح),13,Fruits
فاكهة موسمية (تمر),13,Fruits
فاكهة موسمية (خوخ),13,Fruits
فاكهة موسمية (موز او تفاح),13,Fruits
فاكهة موسمية المشمش,13,Fruits
فاكهة موسمية برتقال,13,Fruits
فاكهة موسمية تفاح,13,Fruits
فاكهة موسمية تمر,13,Fruits
فاكهة موسمية مندرين,13,Fruits
فاكهة موسمية(برتقال),13,Fruits
فاكهة موسمية(تفاح),13,Fruits
فاكهة موسيمة,13,Fruits
فاكهة موسيمية,13,Fruits
فاكهة موسيمية و عصير الفواكه,13,Fruits
فاكهة موسيمية و ياوغرت,13,Fruits
فاكهة(تفاح/اجاص),13,Fruits
فاكهة(تفاح/برتقال/فراولة),13,Fruits
فاكهة(تفاح/موز),13,Fruits
فاكهة(تفاح_زعرور_خوخ),13,Fruits
فاكهة(مشمش/زعرور/خوخ),13,Fruits
فاكهة.م,13,Fruits
فاكهة/عصير,13,Fruits
فاكهة=تفاح/برتقال/فراولة,13,Fruits
فاكهةالموسم,13,Fruits
فاكهةموسمية,13,Fruits
فراولة,13,Fruits
فراولة أو زعرورة,13,Fruits
فطائر بالفواكه,13,Fruits
فواكه,13,Fruits
فواكه مشكلة,13,Fruits
فواكه موسمية,13,Fruits
فواكه موسمية خوخ او مشمش,13,Fruits
فواكه موسيمية,13,Fruits
قراتين,13,Fruits
قشدة او ياغورت بالفواكه,13,Fruits
كرام ديسار أو فواكه,13,Fruits
كسكس بالزبيب,13,Fruits
كسكس بازبيب,13,Fruits
كسكس بالزبيب(سفة),13,Fruits
كسكس بالزبيب/كسكس بالخضار,13,Fruits
كسكس بالزبيب/كسكس بالخضر,13,Fruits
كسكس بالزبيب/كسكسبالخضر,13,Fruits
كسكس بالزبيب200غ,13,Fruits
كسكس بالعنب,13,Fruits
كسكس بالعنب الجاف,13,Fruits
كسكس بالعنب المجفف,13,Fruits
كسكسي بالزبيب,13,Fruits
كسكسي مسفوف بالدقلة و الزبيب,13,Fruits
كسكسي مسفوف بالزبيب,13,Fruits
كسكسي مسفوف بالزبيب و الدقلة,13,Fruits
كسكي بالزبيب,13,Fruits
كلمنتين,13,Fruits
كلمونتين,13,Fruits
كليمنتين,13,Fruits
كليمنتين/البرتقال,13,Fruits
كليمونتين,13,Fruits
كيكي بالعنب الجاف,13,Fruits
مربى المشمش,13,Fruits
مربى مشمش,13,Fruits
مربي المشمش,13,Fruits
مربي مشمش,13,Fruits
مرق حلو (برقوق),13,Fruits
مرق حلو*برقوق,13,Fruits
مسفوف بالزبيب,13,Fruits
مسفوف بالزبيب و تمر,13,Fruits
مشروب ثمري بلب البرتقال,13,Fruits
مشروب عصير الفواكه,13,Fruits
مشروبات غازية / برتقال,13,Fruits
مشمش,13,Fruits
مشمش أو خوخ,13,Fruits
مشمش او خوخ,13,Fruits
مشمش مجفف,13,Fruits
مشمش/خوخ,13,Fruits
مشمشة,13,Fruits
معجون مشمش,13,Fruits
مندرين,13,Fruits
مندرينة,13,Fruits
موز,13,Fruits
موز (بنان),13,Fruits
موز / عنب,13,Fruits
موز / فاكهة,13,Fruits
موز /ماء معدني,13,Fruits
موز أو برتقال,13,Fruits
موز أو تفاح,13,Fruits
موز أو عبوة ماء ثمري,13,Fruits
موز أو عصير,13,Fruits
موز او برتقال,13,Fruits
موز او تفاح,13,Fruits
موز او عصير,13,Fruits
موز/تفاح,13,Fruits
موز/عصير,13,Fruits
موز/عنب,13,Fruits
نكتارين /مشمش,13,Fruits
نكتارين/مشماش/خوخ,13,Fruits
نيكتارين/خوخ,13,Fruits
نيكتارين/خوخ/مشماش,13,Fruits
نيكتارين/خوخ/مشماش/اجاص,13,Fruits
نيكتارين/مشماش/خوخ,13,Fruits
ياؤورت بالفواكه,13,Fruits
ياؤورت بالفواكه (1علبة),13,Fruits
ياؤورت بالفواكه(1علبة),13,Fruits
ياؤورت فواكه,13,Fruits
يارورت بالفواكه,13,Fruits
ياغرت بالفواكه,13,Fruits
ياغورت الفاكهة,13,Fruits
ياغورت الفواكه,13,Fruits
ياغورت اوفاكهة,13,Fruits
ياغورت بالفاكهة,13,Fruits
ياغورت بالفواكه,13,Fruits
ياغورت بالفواكه(وحدة),13,Fruits
ياغورت بالفواكه100 غ,13,Fruits
ياغورت فاكهة,13,Fruits
ياغورت فواكه,13,Fruits
ياغورت فواكه أو فلان كراميل,13,Fruits
ياغورت فواكه او تفاح,13,Fruits
ياغورت فواكه او مشروب ثمري بلب البرتقال,13,Fruits
ياغورت معطر أو تمر,13,Fruits
ياغورت ممزوج بالفواكه,13,Fruits
ياغورت(بالفواكه),13,Fruits
ياغورت(قشطة/بالفواكه),13,Fruits
ياغوورت بالفواكه,13,Fruits
ياغوورت فواكه,13,Fruits
ياوغرت بالفواكه,13,Fruits
ياوغرت فواكه,13,Fruits
ياوغرت و عصير الفواكه,13,Fruits
ياوورت بالفواكه,13,Fruits
ياوورت بالفواكه Yaourt Fruité,13,Fruits
ياوورت بالفواكه Yaourt Fuité,13,Fruits
ياوورت فواكه,13,Fruits
ياوورث بالفواكه,13,Fruits
يايورت بالفواكه,13,Fruits
Kalb el louz,14,Sweets & Desserts
اكلير,14,Sweets & Desserts
الشامية,14,Sweets & Desserts
القلب اللوز,14,Sweets & Desserts
اللحم لحلو,14,Sweets & Desserts
المسفوف,14,Sweets & Desserts
المسفوف (كسكس),14,Sweets & Desserts
بسبوسة أو قلب اللوز,14,Sweets & Desserts
بسبوسة او قلب اللوز,14,Sweets & Desserts
بسكويت,14,Sweets & Desserts
بسكويت بالشكلاطة,14,Sweets & Desserts
بسكويت بالشكولاطة,14,Sweets & Desserts
بسكويت بالشوكولاطة,14,Sweets & Desserts
بسكويت محشو,14,Sweets & Desserts
بقلاوة,14,Sweets & Desserts
بقلاوة او شامية,14,Sweets & Desserts
بقلاوة او قلب اللوز,14,Sweets & Desserts
بيسكوست جافة,14,Sweets & Desserts
بيسكويت,14,Sweets & Desserts
بيسكويت بالشكولاطة,14,Sweets & Desserts
بيسكويت جافة,14,Sweets & Desserts
تحلية,14,Sweets & Desserts
تحلية قشدة,14,Sweets & Desserts
تحلية كريم دسير,14,Sweets & Desserts
تحلية و ماء معدني,14,Sweets & Desserts
تحلية ياؤورت,14,Sweets & Desserts
تحلية ياؤورت معطر,14,Sweets & Desserts
تقشدة التحلية,14,Sweets & Desserts
جافةحلويات,14,Sweets & Desserts
حبة حلوى,14,Sweets & Desserts
حلاويات جافة,14,Sweets & Desserts
حلاويات شرقية,14,Sweets & Desserts
حلو,14,Sweets & Desserts
حلو مرقة,14,Sweets & Desserts
حلوبات,14,Sweets & Desserts
حلوبات جافة,14,Sweets & Desserts
حلوة الترك,14,Sweets & Desserts
حلوة ترك,14,Sweets & Desserts
حلوة جافة,14,Sweets & Desserts
حلوة شامية,14,Sweets & Desserts
حلوة قشدية,14,Sweets & Desserts
حلوه جافه,14,Sweets & Desserts
حلوه قشديه,14,Sweets & Desserts
حلوى,14,Sweets & Desserts
حلوى جافة,14,Sweets & Desserts
حلوى جافة (2قطع),14,Sweets & Desserts
حلوى جافة (بتي فور),14,Sweets & Desserts
حلوى جافة(2قطع),14,Sweets & Desserts
حلوى جافه,14,Sweets & Desserts
حلوى شامية,14,Sweets & Desserts
حلوى قشدية,14,Sweets & Desserts
حلوى قشديه,14,Sweets & Desserts
حلوى قشطية,14,Sweets & Desserts
حلوي قشدية,14,Sweets & Desserts
حلويات,14,Sweets & Desserts
حلويات جافة,14,Sweets & Desserts
حلويات (جافة),14,Sweets & Desserts
حلويات (مادلين او كرواصو او خبز بالشيكولا),14,Sweets & Desserts
حلويات *زلابية,14,Sweets & Desserts
حلويات بسكوي,14,Sweets & Desserts
حلويات تقليدية,14,Sweets & Desserts
حلويات تقليدية (زلابية/قلب اللوز),14,Sweets & Desserts
حلويات تقليدية(زلابية/قلب اللوز),14,Sweets & Desserts
"حلويات جافة ""Grand four",14,Sweets & Desserts
حلويات جافة (كروكي),14,Sweets & Desserts
حلويات جافة / مادلان,14,Sweets & Desserts
حلويات جافة / مادلين,14,Sweets & Desserts
حلويات جافة /مادلين,14,Sweets & Desserts
حلويات جافة Croquet,14,Sweets & Desserts
حلويات جافة Galette,14,Sweets & Desserts
حلويات جافة Grand Four,14,Sweets & Desserts
حلويات جافة أو هلاليات,14,Sweets & Desserts
حلويات جافة تقليدية,14,Sweets & Desserts
حلويات جافة صابلي,14,Sweets & Desserts
حلويات جافة قرون فور,14,Sweets & Desserts
حلويات جافة(كروكي),14,Sweets & Desserts
حلويات جافة-الماء-عصير-الخبز المحسن,14,Sweets & Desserts
حلويات جافة/ مادلين,14,Sweets & Desserts
حلويات جافة80غ,14,Sweets & Desserts
حلويات جافه,14,Sweets & Desserts
حلويات خبز بالشكولاطة,14,Sweets & Desserts
حلويات زلابية مع قلب اللوز,14,Sweets & Desserts
حلويات سيقار,14,Sweets & Desserts
حلويات قلب اللوز مع زلابية,14,Sweets & Desserts
حلويات مختلفة,14,Sweets & Desserts
حلويات مرطبة,14,Sweets & Desserts
حلويات معلبة,14,Sweets & Desserts
حلويات مكيفة,14,Sweets & Desserts
حلويات ملفاي,14,Sweets & Desserts
حلويات هلاليات,14,Sweets & Desserts
حلويات(جافة),14,Sweets & Desserts
حلويات* قلب اللوز,14,Sweets & Desserts
حلويات*زلابية,14,Sweets & Desserts
حلويات*قلب اللوز,14,Sweets & Desserts
حلويلت جافة,14,Sweets & Desserts
خبز الماء فلان كراميل,14,Sweets & Desserts
خبز الماء قشطة تحلية,14,Sweets & Desserts
خبز بشكولاطة قشطة تحلية,14,Sweets & Desserts
خبز ماء فلان كراميل,14,Sweets & Desserts
خبز ماء قشطة تحلية,14,Sweets & Desserts
خبز/قشدة تحلية/ماء,14,Sweets & Desserts
زلابية,14,Sweets & Desserts
زلابية / قلب اللوز,14,Sweets & Desserts
زلابية أو بقلاوة,14,Sweets & Desserts
زلابية أو قلب اللوز,14,Sweets & Desserts
زلابية أو مقرقشات,14,Sweets & Desserts
زلابية او القلب اللوز,14,Sweets & Desserts
زلابية او قلب اللوز,14,Sweets & Desserts
زلابية او قلب الوز,14,Sweets & Desserts
زلابية و قلب اللوز,14,Sweets & Desserts
زلابية/قلب اللوز,14,Sweets & Desserts
سفة,14,Sweets & Desserts
شامية,14,Sweets & Desserts
طاجبن الحلو,14,Sweets & Desserts
طاجبن حلو,14,Sweets & Desserts
طاجين الحلو,14,Sweets & Desserts
طاجين اللحلو,14,Sweets & Desserts
طاجين اللحم حلو,14,Sweets & Desserts
طاجين حلو,14,Sweets & Desserts
طاجين لحلو,14,Sweets & Desserts
طاجين لحم حلو,14,Sweets & Desserts
طاجين لحم لحلو,14,Sweets & Desserts
طاجين لحم لحلو (بلحم البقر),14,Sweets & Desserts
طاجيين حلو,14,Sweets & Desserts
طبق الحلو,14,Sweets & Desserts
طبق حلو,14,Sweets & Desserts
طبق حلو او زيتون اخضر,14,Sweets & Desserts
طبق حلو او فاصولياء خضراء,14,Sweets & Desserts
طجين حلو,14,Sweets & Desserts
فشدة التحلية,14,Sweets & Desserts
فلان,14,Sweets & Desserts
فلان / ياؤورت,14,Sweets & Desserts
فلان /ياغورت,14,Sweets & Desserts
فلان كارامال,14,Sweets & Desserts
فلان كاراميل,14,Sweets & Desserts
فلان كارمال,14,Sweets & Desserts
فلان كارمل,14,Sweets & Desserts
فلان كرامال,14,Sweets & Desserts
فلان كرامل,14,Sweets & Desserts
فلان كراميل,14,Sweets & Desserts
فلان كراميل أو فلان,14,Sweets & Desserts
فلان كراميل أو فلان أو حلوة شامية,14,Sweets & Desserts
فلان كرمال,14,Sweets & Desserts
فلان كرميل,14,Sweets & Desserts
فلان(1علبة),14,Sweets & Desserts
فلان/ياغورت,14,Sweets & Desserts
فلفل حلو,14,Sweets & Desserts
قشدة التحلية,14,Sweets & Desserts
قشدة التحلية شوكولاطة,14,Sweets & Desserts
قشدة او فلان,14,Sweets & Desserts
قشدة تحلية,14,Sweets & Desserts
قشطة التحلية,14,Sweets & Desserts
قشطة تحلية,14,Sweets & Desserts
قطعة حلوى,14,Sweets & Desserts
قطعة حلوى جافة,14,Sweets & Desserts
قطعة زلابية,14,Sweets & Desserts
قلب اللوز,14,Sweets & Desserts
قلب اللوز أو الزلابية,14,Sweets & Desserts
قلب اللوز أو بسبوسة,14,Sweets & Desserts
قلب اللوز أو زلابية,14,Sweets & Desserts
قلب اللوز او زلابية,14,Sweets & Desserts
قلب اللوز/زلابية,14,Sweets & Desserts
قلب اللوز01,14,Sweets & Desserts
كروكي /بسكويت/ مادلان,14,Sweets & Desserts
كريمة التحلية,14,Sweets & Desserts
كريمة الحلوي او ياغورت,14,Sweets & Desserts
كريمة الحلوي /ياغورت,14,Sweets & Desserts
كريمة تحلية,14,Sweets & Desserts
كريمة تحلية أو ياغورت معطر,14,Sweets & Desserts
كريمة للتحلية,14,Sweets & Desserts
كسكس (سفة),14,Sweets & Desserts
كسكس مسفوف,14,Sweets & Desserts
كسكسي مسفوف,14,Sweets & Desserts
لحلو,14,Sweets & Desserts
لحم الحلو,14,Sweets & Desserts
لحم حلو,14,Sweets & Desserts
لحم لحلو,14,Sweets & Desserts
ماء معدني و قلب اللوز,14,Sweets & Desserts
مادلين او حلويات جافة,14,Sweets & Desserts
مادلين حلو,14,Sweets & Desserts
مرطبات (ميلفاي),14,Sweets & Desserts
مرق حلو,14,Sweets & Desserts
مرقة حلوة,14,Sweets & Desserts
مسفوف,14,Sweets & Desserts
مسفوف اختياري,14,Sweets & Desserts
مسفوف حسب الطلب,14,Sweets & Desserts
ميلفاي,14,Sweets & Desserts
ميلفاي أو هلاليات,14,Sweets & Desserts
ميلفاي او هلاليات,14,Sweets & Desserts
هلاليات أو ميلفاي,14,Sweets & Desserts
هلالية أو ميلفاي,14,Sweets & Desserts
ياؤورت فلان,14,Sweets & Desserts
ياغورت او كريمة الحلوي,14,Sweets & Desserts
ياغورت فلان,14,Sweets & Desserts
Café au lait,15,Beverages
Eau Minérale,15,Beverages
Jus,15,Beverages
café au lait,15,Beverages
jus,15,Beverages
البن,15,Beverages
الحليب بالقهوة,15,Beverages
الخير الماء,15,Beverages
الشاي,15,Beverages
العصير,15,Beverages
القهوة,15,Beverages
القهوة هلاليات,15,Beverages
الماء,15,Beverages
الماء-الخبز المحسن,15,Beverages
حليب - قهوة,15,Beverages
حليب بالقهوة,15,Beverages
حليب القهوة,15,Beverages
حليب القهوة او بالشكولاطة,15,Beverages
حليب القهوه,15,Beverages
حليب باقهوة,15,Beverages
حليب بالشكولاطة /قهوة,15,Beverages
حليب بالشوكولاطة/حليب بالقهوة,15,Beverages
حليب بالقهو ة,15,Beverages
حليب بالقهوة /الشكولاطة,15,Beverages
حليب بالقهوة /الشوكولاطة,15,Beverages
حليب بالقهوة /شكولاطة,15,Beverages
حليب بالقهوة أو الشكلاطة,15,Beverages
حليب بالقهوة أو شكلاطة,15,Beverages
حليب بالقهوة او الشكلاطة,15,Beverages
حليب بالقهوة او الشكولاطة,15,Beverages
حليب بالقهوة او بالشكولاطة,15,Beverages
حليب بالقهوة او شكولاطة,15,Beverages
حليب بالقهوة/ شكولا,15,Beverages
حليب بالقهوة/شكولا,15,Beverages
حليب بالقهوه,15,Beverages
حليب باللقهوة,15,Beverages
حليب باللقهوة أو شكلاطة,15,Beverages
حليب بلقهوة,15,Beverages
حليب قهوة,15,Beverages
حليب قهوة أو حليب شيكولة,15,Beverages
حليب قهوة او حليب شيكولة,15,Beverages
حليب قهوة او شيكولة حليب,15,Beverages
حليب قهوه,15,Beverages
حليب للقهوة او بالشكولاطة,15,Beverages
حليب مع قهوة,15,Beverages
حليب و قهوة,15,Beverages
حليب وقهوة,15,Beverages
حليب يالقهوة,15,Beverages
حليب(قهوة وشكولاطة),15,Beverages
حليب/قهوة,15,Beverages
حليبب بالقهوة,15,Beverages
حلييب بالقهوة,15,Beverages
خبز / عصير / ماء,15,Beverages
خبز /الماء,15,Beverages
خبز الماء,15,Beverages
خبز الماء عصير,15,Beverages
خبز الماء ياغورت معطر,15,Beverages
خبز عصير,15,Beverages
خبز عصير ماء,15,Beverages
خبز ماء عصير,15,Beverages
خبز/ الماء,15,Beverages
خبز/ عصير/ ماء,15,Beverages
خبز/عصير/ماء,15,Beverages
خبز/فرويتي/ماء,15,Beverages
خبز/ماء عصير,15,Beverages
خبز/ماء/فرويتي,15,Beverages
شاي,15,Beverages
صودا,15,Beverages
عصير,15,Beverages
عصير علب,15,Beverages
عصير (1علبة),15,Beverages
عصير (علبة),15,Beverages
عصير / مشروبات غازية,15,Beverages
عصير أو مشروب غازي,15,Beverages
عصير أو مشروبات غازية,15,Beverages
عصير العلب,15,Beverages
عصير الفواكة,15,Beverages
عصير او مشروب غازي,15,Beverages
عصير او مشروبات غازية,15,Beverages
عصير او ياغورت,15,Beverages
عصير بالحليب,15,Beverages
عصير علبة,15,Beverages
عصير ف,15,Beverages
عصير فاكھة,15,Beverages
عصير فوكه,15,Beverages
عصير فولكه,15,Beverages
عصير(1علبة),15,Beverages
عصير(علبة),15,Beverages
عصير(وحدة),15,Beverages
عصير-الماء,15,Beverages
عصير-ماء معدني,15,Beverages
عصير.ف,15,Beverages
عصير/ مشروبات غازية,15,Beverages
عصير/مشروبات غازية,15,Beverages
عصير/ياغورت,15,Beverages
عصير01,15,Beverages
عصير1,15,Beverages
عصير20سل,15,Beverages
عصيرعلب,15,Beverages
علب عصير,15,Beverages
علبة عصير,15,Beverages
فرويتي,15,Beverages
قارورة الماء,15,Beverages
قارورة ماء,15,Beverages
قارورة ماء 5لتر,15,Beverages
قارورة ماء لتر,15,Beverages
قارورة ماء معدني,15,Beverages
قارورة ماء(لتر),15,Beverages
قارورة ماء0,15,Beverages
قارورة ماءمعدني,15,Beverages
قارورة مياه,15,Beverages
قارورة مياه معدنية,15,Beverages
قهو,15,Beverages
قهو بالحليب,15,Beverages
قهوة,15,Beverages
قهوة (كوب),15,Beverages
قهوة - حليب,15,Beverages
قهوة أو شكلاطة,15,Beverages
قهوة أو مسحوق الشكولاطة غبرة,15,Beverages
قهوة او شكولاطة,15,Beverages
قهوة بالحليب,15,Beverages
قهوة بالحليب /شكولاطة بودرة,15,Beverages
قهوة بالحليب ب,15,Beverages
قهوة بالحليب/شكولاطة,15,Beverages
قهوة بالشكولاطة,15,Beverages
قهوة حليب,15,Beverages
قهوة حليب /شكولاطة بودرة,15,Beverages
قهوة حليب شكولاتة,15,Beverages
قهوة حليب علب,15,Beverages
قهوة شكولاطة,15,Beverages
قهوة و حليب,15,Beverages
قهوة وحليب,15,Beverages
قهوة وشكولاطة,15,Beverages
قهوة يالحليب,15,Beverages
قهوة- حليب,15,Beverages
قهوة-حليب,15,Beverages
قهوة/بودرة الشكولاطة,15,Beverages
قهوة/شكولا,15,Beverages
قهوة/شكولا بودرة,15,Beverages
قهوةبالحليب,15,Beverages
قهوةحليب,15,Beverages
قهوةكوب,15,Beverages
قهوه,15,Beverages
قهوه بالحليب,15,Beverages
قهوه حليب,15,Beverages
قهوى,15,Beverages
قهوى بالحليب,15,Beverages
كأس حليب بالقهوة,15,Beverages
كأس حليب بالقهوة أو الشكولاطة,15,Beverages
كأس قهوة,15,Beverages
كأس قهوة بالحليب,15,Beverages
كأس قهوة حليب,15,Beverages
كاس حليب القهوة,15,Beverages
كاس حليب بالقهوة,15,Beverages
كاس حليب بالقهوة او الشكولاطة,15,Beverages
كاس قهوة حليب,15,Beverages
كاس قهوة حليب /شكلاطة بودرة,15,Beverages
كاس قهوة حليب/شكلاطة بودرة,15,Beverages
كرام ديسار او ياغورت فرويتي,15,Beverages
كوب قهوة,15,Beverages
ماء لتر,15,Beverages
ماء معدني,15,Beverages
ماء معدني / منبع,15,Beverages
ماء معدني /منبع,15,Beverages
ماء معدني 5لتر,15,Beverages
ماء معدني طبيعي,15,Beverages
ماء معدني غير غازي,15,Beverages
ماء معدني قارورة,15,Beverages
ماء معدني قارورة لتر,15,Beverages
ماء معدني لتر,15,Beverages
ماء معدني و دزيريات,15,Beverages
ماء معدني ٫,15,Beverages
ماء معدني 🥤,15,Beverages
ماء معدني/منبع,15,Beverages
ماء معدني0,15,Beverages
ماء معدني0.5لتر,15,Beverages
ماء معدنيه,15,Beverages
ماء منبع/ماء معدني,15,Beverages
ماء/عصير/خبز,15,Beverages
ماء/ياغورت معطر,15,Beverages
ماء0,15,Beverages
ماء0.5لتر,15,Beverages
مرطبات أو عصير,15,Beverages
مرطبات او عصير,15,Beverages
مشروب غازي,15,Beverages
مشروب غازي/ عصير/ علبة ياغورت,15,Beverages
مشروب غازي0.33لتر,15,Beverages
مشروبات غازية,15,Beverages
مشروبات غازية33سل,15,Beverages
معجون عصير,15,Beverages
منتجات الحليب /عصير علبة,15,Beverages
مياه معدنية,15,Beverages
ياؤورت فرويتي,15,Beverages
ياغورت أو عصير,15,Beverages
ياغورت او عصير,15,Beverages
ياغورت فرويتي,15,Beverages
ياغورت فرويتي او معطر,15,Beverages
ياغورت معطر /ماء معدني,15,Beverages
ياغورت ممزوج /ماء معدني,15,Beverages
ياغورت-الماء- عصير- الخبز المحسن,15,Beverages
ياغورت/عصير,15,Beverages
ياقورت فرويتي,15,Beverages
يايورت فرويتي,15,Beverages
Confiture,16,Condiments & Spreads
الزبدة,16,Condiments & Spreads
الزبدة و المربى,16,Condiments & Spreads
الزبدة والمربى,16,Condiments & Spreads
الزيتون,16,Condiments & Spreads
الكاشير,16,Condiments & Spreads
المربى,16,Condiments & Spreads
باتي / كاشير,16,Condiments & Spreads
باتي /كاشير,16,Condiments & Spreads
باتي أو كاشير,16,Condiments & Spreads
باتي او كاشير,16,Condiments & Spreads
باتي كاشير,16,Condiments & Spreads
باتي/كاشير,16,Condiments & Spreads
بصل وزيتون,16,Condiments & Spreads
بيض / كاشير,16,Condiments & Spreads
بيض او كاشير,16,Condiments & Spreads
تونة/كاشير,16,Condiments & Spreads
خبر بالمربى,16,Condiments & Spreads
خبز / مربي,16,Condiments & Spreads
خبز /مربي,16,Condiments & Spreads
خبز بالزبدة,16,Condiments & Spreads
خبز بالمربى,16,Condiments & Spreads
خبز بالمربي,16,Condiments & Spreads
خبز مربى,16,Condiments & Spreads
خبز مربي,16,Condiments & Spreads
خبز مطلي بالزبدة,16,Condiments & Spreads
خبز مطلي بالمربى,16,Condiments & Spreads
خبز و زبدة,16,Condiments & Spreads
خبز و زبدة و مربى,16,Condiments & Spreads
خبز و مربى,16,Condiments & Spreads
خبز و مربى و زبدة,16,Condiments & Spreads
خبز-زبدة -مربى,16,Condiments & Spreads
خبز-زبدة -مربى20 غ,16,Condiments & Spreads
خبز-زبدة -مربى20غ,16,Condiments & Spreads
خبز-زبدة-مربى,16,Condiments & Spreads
خبز-زبدة10غ-مربى20غ,16,Condiments & Spreads
خلطة الزيتون,16,Condiments & Spreads
رشتة أو زيتون,16,Condiments & Spreads
رشتة او زيتون,16,Condiments & Spreads
زبدة,16,Condiments & Spreads
زبدة - مربى,16,Condiments & Spreads
زبدة -مربى,16,Condiments & Spreads
زبدة -مربى20 غ,16,Condiments & Spreads
زبدة بالمربى,16,Condiments & Spreads
زبدة حيوانية,16,Condiments & Spreads
زبدة ص,16,Condiments & Spreads
زبدة صغيرة,16,Condiments & Spreads
زبدة علب,16,Condiments & Spreads
زبدة قطع,16,Condiments & Spreads
زبدة و مربى,16,Condiments & Spreads
زبدةص,16,Condiments & Spreads
زبده ومربى,16,Condiments & Spreads
زيتون,16,Condiments & Spreads
زيتون ( بالمكونات),16,Condiments & Spreads
زيتون أسود,16,Condiments & Spreads
زيتون اسود,16,Condiments & Spreads
زيتون بدون نواة,16,Condiments & Spreads
زيتون بدون نوات,16,Condiments & Spreads
زيتون شرائح,16,Condiments & Spreads
زيتون طجين,16,Condiments & Spreads
زيتون طجين بالشونبينيو,16,Condiments & Spreads
زيتون كاسي,16,Condiments & Spreads
زيتون مائدة,16,Condiments & Spreads
زيتون مقطع,16,Condiments & Spreads
زيتون( بالمكونات),16,Condiments & Spreads
سلاطة ارز بالكاشير,16,Condiments & Spreads
سلاطة ماسيدوان بالكاشير,16,Condiments & Spreads
سلاطة متنوعة بالكاشير,16,Condiments & Spreads
سلطة بيطراف بالمعدنوس و الثوم و الزيتون الأخضر و مكعبات صغيرة من الكاشير أو الباتي,16,Condiments & Spreads
سلطة كاشير-بيض-زيتون اخضر,16,Condiments & Spreads
سلطة متنوعة (خيار/طماطم/بصل/ريتون/قطع صغيرة باتي او كاشير/ بيض مبشور),16,Condiments & Spreads
سلطة متنوعة (طماطم/بصل/ريتون/قطع صغيرة باتي او كاشير/ بيض مبشور),16,Condiments & Spreads
سلطة متنوعة بالكاشير,16,Condiments & Spreads
طاجيين زيتون,16,Condiments & Spreads
طبق الزيتون,16,Condiments & Spreads
طبق زيتون,16,Condiments & Spreads
طجين الزيتون,16,Condiments & Spreads
طجين زيتون,16,Condiments & Spreads
ظلمة زيتون,16,Condiments & Spreads
علب مربى,16,Condiments & Spreads
علب مربى حجم صغير,16,Condiments & Spreads
كاشير,16,Condiments & Spreads
كاشير / باتي,16,Condiments & Spreads
كاشير /باتي,16,Condiments & Spreads
كاشير /باتي بالجبن,16,Condiments & Spreads
كاشير أو أو باتي,16,Condiments & Spreads
كاشير أو باتي,16,Condiments & Spreads
كاشير او باتي,16,Condiments & Spreads
كاشير باتي,16,Condiments & Spreads
كاشير/ باتي,16,Condiments & Spreads
كاشير/باتي,16,Condiments & Spreads
كاشير/طونة,16,Condiments & Spreads
كشير,16,Condiments & Spreads
لحم بالصلصة,16,Condiments & Spreads
مربى,16,Condiments & Spreads
مربى أو شوكولاطة,16,Condiments & Spreads
مربى بالخبز,16,Condiments & Spreads
مربى زبدة,16,Condiments & Spreads
مربى علب,16,Condiments & Spreads
مربى معجون,16,Condiments & Spreads
مربي,16,Condiments & Spreads
مربي و زبدة,16,Condiments & Spreads
مكعبات صغيرة من الكاشير أو الباتي,16,Condiments & Spreads
هلاليات/خبز بالمربى,16,Condiments & Spreads
Grand Four,14,Sweets & Desserts
Orange,13,Fruits
Viande,5,Red Meat
أو مسحوق الشكولاطة غبرة,14,Sweets & Desserts
الباتي,1,Bread & Bakery
الجبن,8,Dairy & Cheese
اناناس,13,Fruits
اومليت,7,Eggs
اومليت شومينيون,7,Eggs
ايجاص,11,Cooked Dishes & Stews
باتي,1,Bread & Bakery
باتي بالجبن,1,Bread & Bakery
باتي جبن,1,Bread & Bakery
باتي فرماج,1,Bread & Bakery
باتي فورماج,1,Bread & Bakery
باركات,1,Bread & Bakery
باركات أو فولوفون,1,Bread & Bakery
باركيت,1,Bread & Bakery
بازيلاء مجمدة,3,Legumes
باطاطا مهروسة (بيري),12,Potato Dishes
باغورت,8,Dairy & Cheese
باغورت قارورة,8,Dairy & Cheese
باغورت معطر,8,Dairy & Cheese
ببض,7,Eggs
بتي بان,1,Bread & Bakery
بتي بان بالشكولاطة,1,Bread & Bakery
برانية,11,Cooked Dishes & Stews
برتفال,13,Fruits
برتقــال,11,Cooked Dishes & Stews
برغر,11,Cooked Dishes & Stews
برنقال,13,Fruits
بريك,1,Bread & Bakery
بريك عنابي,1,Bread & Bakery
بريكة,1,Bread & Bakery
بز,11,Cooked Dishes & Stews
بزلاء,3,Legumes
بزلاء مكسرة,3,Legumes
بزلاء مكسورة,3,Legumes
